Manufacturer,ManPartNum,Description,ItemNum,Price,ListPr,OnHand,Wgt,UPC,Long Description,MAP/UP
"Plantronics, Inc. (Plantronics Product)",92262-01,SHS 2262-01PTTUNAMPLIFIEDLEMO FFP.2S.310(L-3 NAVY),92262-01,205.59,346,0,0,,,
"Plantronics, Inc. (Plantronics Product)",92303-01,Ruggedized Noise Canceling H Top Headset,92303-01,266.19,448,0,0,,,
"Plantronics, Inc. (Plantronics Product)",92310-10,SHS 2310-10PTK w/ QDPJ-7Receiver Amplificationand a 10ft coil cord,92310-10,126.26,230,0,0.35,17229140929,,
"Plantronics, Inc. (Plantronics Product)",92310-15,SHS 2310-15PTT AMPPJ-7w/Receiver Gain & Cable options,92310-15,142.6,240,0,0.45,,,
"Plantronics, Inc. (Plantronics Product)",92311-01,SHS2311-01PTT AmplifierDual ChannelPJ-7Cable Options(Rerf PTT AMP DC),92311-01,133.09,224,0,0.65,,,
"Plantronics, Inc. (Plantronics Product)",92333-01,SHS2333-01Push to Talk AMPDual channelLEMO FGG.2B.310Gain Opitons (REF SHS 1890ORION),92333-01,177.06,298,0,0.2,17229133549,,
"Plantronics, Inc. (Plantronics Product)",92337-02,SHS 2337-02PTT AMPDUAL CHANNELHI GAINW/PJ-7 (REF PTT AMP DCH),92337-02,130.72,220,0,0,,,
"Plantronics, Inc. (Plantronics Product)",92337-03,SHS 2337-03PTT AMPDUAL CHANNELHI GAINW/PJ-7 (REF PTT AMP DCH),92337-03,130.72,220,0,0,,,
"Plantronics, Inc. (Plantronics Product)",92353-01,SSP2353-01SPARE PARTWITH 10 FT STR CABLE,92353-01,135.64,188,0,0,,,
"Plantronics, Inc. (Plantronics Product)",92355-11,SHS 2355-11Push to TalkUSB-PTTMonauralNo Serial number,92355-11,129.53,218,2,0.6,17229159624,,
"Plantronics, Inc. (Plantronics Product)",92355-12,SHS 2355-12USB-PTTMONAURALSERIALIZED,92355-12,134.28,226,0,0.5,17229159631,,
"Plantronics, Inc. (Plantronics Product)",92359-01,SSP 2359-01SPARE PARTRUGGEDIZED PTT,92359-01,135.64,188,0,0,,,
"Plantronics, Inc. (Plantronics Product)",92370-10,SHS 2370-10PTT AMPDual ChannelNC7MX Connector (REF PTT AMP DC),92370-10,148.22,270,0,2.4,,,
"Plantronics, Inc. (Plantronics Product)",92370-15,SHS 2370-15PTT AMPDual ChannelNC7MX Connector (REF PTT AMP DC),92370-15,153.71,280,0,2.4,,,
"Plantronics, Inc. (Plantronics Product)",92371-11,SHS2371-01Stereo USB Headset Adapter w/ Push To Talk SwitchNo Serial number**NC-NR**,92371-11,152.11,256,0,0.45,17229159648,,
"Plantronics, Inc. (Plantronics Product)",92380-01,MS250Supraplus BC Monaural Aviation Headset,92380-01,136.66,230,0,0.7,17229123441,,
"Plantronics, Inc. (Plantronics Product)",92381-01,MS260Supraplus BC Binaural Aviation Headset,92381-01,154.49,260,0,0.7,,<html><p>The PlantronicsMS260 commercial aviation headset leverages a proven design to set new standards in comfort and reliability for pilots. The noise-canceling microphones enable clearuninterrupted communications between air and ground.</p><ul>Highlights<li>Clear voice transmission with noise-canceling microphone</li><li>Hear every word through superior audio quality</li><li>Lightweight and comfortable for extended wear</li><li>5-foot cord with one each PJ055 and PJ068 plug.</li><li>FAA approved</li></ul></html>,
"Plantronics, Inc. (Plantronics Product)",92383-01,SHS 2383-01PTT AMPDual ChannelLEMO FGG.2B.310 W/3.01K OHM ADD (Ref SHS 1890FREQUENTIS)**NC-NR**,92383-01,196.08,330,0,0,,,
"Plantronics, Inc. (Plantronics Product)",92383-02,SHS 2383-02PTT AMPDual ChannelLEMO FGG.2B.310 W/4.02K ADD (Ref SHS 1890FREQUENTIS)**NC-NR**,92383-02,196.08,330,0,0,,,
"Plantronics, Inc. (Plantronics Product)",92383-03,SHS 2383-03PTT AMPDual ChannelLEMO FGG.2B.310 W/5.36K ADD (Ref SHS 1890FREQUENTIS)**NC-NR**,92383-03,196.08,330,0,0,,,
"Plantronics, Inc. (Plantronics Product)",92390-01,MS250-1Supraplus Aviation HeadsetMonaural w/1 Plug,92390-01,136.66,230,0,0.6,,,
"Plantronics, Inc. (Plantronics Product)",92423-25,SHS 2423-25 HeadsetPTT AMPAMPHENOL/BENDIX MS3106F14S-5P Plug & 2-Pole Switch (Ref SHS 1890),92423-25,152.11,256,7,0.3,,,
"Plantronics, Inc. (Plantronics Product)",92424-01,SHS 2424-01HEADSETSUPRA BINAURALDUAL CHANNEL W/TA6ML,92424-01,77.25,130,0,0.05,,,
"Plantronics, Inc. (Plantronics Product)",92468-11,SSP 2468-11USB Adapter for CA12CDEnumerates w/o serial number,92468-11,71.31,120,0,0.3,17229159662,,
"Plantronics, Inc. (Plantronics Product)",92468-12,SSP 2468-12USB Adapter for use w/CA12CD-SEnumerates w/o Serial Number**NC-NR**,92468-12,76.06,128,0,0.45,,,
"Plantronics, Inc. (Plantronics Product)",92470-06,SHS 2470-06PTT AMPLEMO FGG.2B.3101.27K OHM ADD (Ref SHS 1890FREQUENTIS)**NC-NR**,92470-06,178.26,300,0,0.5,,,
"Plantronics, Inc. (Plantronics Product)",92470-07,SHS 2470-07SHS 1890 W/Lemo PlugWiring Options,92470-07,178.26,300,0,1.15,,,
"Plantronics, Inc. (Plantronics Product)",92490-01,SDS 2490-01Supra-Plus DynamicMONSUPRa QD,92490-01,78.44,132,0,0.05,,,
"Plantronics, Inc. (Plantronics Product)",92490-02,SDS 2490-02Supra-Plus DynamicMonauralUltra Quick Disconnect,92490-02,78.44,132,0,0.5,17229134898,,
"Plantronics, Inc. (Plantronics Product)",92491-01,SDS 2491-01Supra-Plus DynamicBinSupra QD,92491-01,93.88,158,0,0.5,,,
"Plantronics, Inc. (Plantronics Product)",92491-02,SDS 2491-02Supra-Plus DynamicBinH-Series Ultra QD,92491-02,93.88,158,0,0,,,
"Plantronics, Inc. (Plantronics Product)",92492-01,SDS 2492-01SUPRAPLUS DYNAMICBinDual ChannelTA6FLX QD,92492-01,123.59,208,0,0.7,17229146051,,
"Plantronics, Inc. (Plantronics Product)",92605-01,SSP 2605-01OLI Adapter for CS products (3.5mm Splitter Cable),92605-01,24.94,42,0,0.2,,,
"Plantronics, Inc. (Plantronics Product)",92609-01,SDS 2609-01SUPRAPLUS DYNAMICMONOW/ TA6M CONNECTOR (L-3/NAVY),92609-01,85.59,154,5,0.45,17229148758,,
"Plantronics, Inc. (Plantronics Product)",92612-01,SHS 2612-01PTTUnamplifiedDual ChannelPigtailed,92612-01,141.41,238,0,0,,,
"Plantronics, Inc. (Plantronics Product)",92622-01,SHS 2622-01PTT AMPDUAL CHANNELLEMO FGG.1K.308 (REF SHS 1890CANADA-SOLACOM),92622-01,181.16,330,0,0.45,17229134225,,
"Plantronics, Inc. (Plantronics Product)",92626-01,SHS 2626-01USB-PTTw/SWITCH MUTING XMTR,92626-01,136.66,230,14,0.5,17229144675,,
"Plantronics, Inc. (Plantronics Product)",92626-11,SHS 2626-11USB-PTTwith Switch Muting XMTRNo Serial No.Selectable,92626-11,136.66,230,0,1.1,,,
"Plantronics, Inc. (Plantronics Product)",92633-01,SSP 2633-01INTER-CONNECT CABLETA6FL TO 7 PIN DIN,92633-01,66.39,92,0,0.4,,,
"Plantronics, Inc. (Plantronics Product)",92638-01,SHR 2638-01Ruggedized Premium binauralw/H-QDISC,92638-01,224.6,378,0,1.4,17229138360,,
"Plantronics, Inc. (Plantronics Product)",92639-01,SHR 2639-01(12 WEEK LEAD TIME) RUGGEDIZED PREMIUMDUAL CHANNELW/TA6MLX,92639-01,272.13,458,0,0,,,
"Plantronics, Inc. (Plantronics Product)",92642-01,SSP 2642-01Cable10ft. COILQD TO 3.5MM (Rescue phone),92642-01,20.2,34,0,0,,,
"Plantronics, Inc. (Plantronics Product)",92646-11,SSP 92646-11FootswitchUSB**NC-NR**,92646-11,131.75,240,0,1.55,,,
"Plantronics, Inc. (Plantronics Product)",92648-01,SHS 2648-01PTTUNAMPLIFIEDNEUTRIK NC6MX AND NC4MX PLUGS (REF SHS 1890),92648-01,137.24,250,0,0.4,17229171305,,
"Plantronics, Inc. (Plantronics Product)",92650-01,SSP 2650-01A10-16 ASSY W/SIEMENS 8 PIN MOD PLUG,92650-01,54.83,76,0,0,,,
"Plantronics, Inc. (Plantronics Product)",92697-01,SSP 2697-01Spare PartCableQDCA12CD Remote (UPCS),92697-01,23.77,40,1,0.001,,,
"Plantronics, Inc. (Plantronics Product)",92697-02,SSP 2697-02Spare PartCableQDCA12CD/A Remote (DECT)**NC-NR**,92697-02,23.77,40,0,0.001,17229151000,Country of origin MX,
"Plantronics, Inc. (Plantronics Product)",92699-01,SMS 2699-01MS200 w/ XLR Plug for Airbus **NC-NR**,92699-01,147.35,248,0,0.75,,,
"Plantronics, Inc. (Plantronics Product)",92704-01,SHS 2704-01.AUDIO 355 HEADSET W/QDISC (RESCUE PHONE),92704-01,53.79,98,0,1.4,17229160910,,
"Plantronics, Inc. (Plantronics Product)",92713-01,SSP 2713-01Cable AssySOUNDCARDw/8 Pin Modular Plug,92713-01,40.4,68,0,1.35,,,
"Plantronics, Inc. (Plantronics Product)",92714-01,SSP 2714-01BLUETOOTH ADAPTERUSB (BT300)W/8 BIT SECURITY KEY,92714-01,57.1,104,0,1.25,17229139435,,
"Plantronics, Inc. (Plantronics Product)",92715-01,SSP 2715-01DUAL HEADSET2 HW251N AFFIXED TO SINGLE HEADBAND,92715-01,101.01,184,0,0.45,17229144606,,
"Plantronics, Inc. (Plantronics Product)",92753-11,SSP 2753-11Desk Top Microphone w/PTT & USB,92753-11,210.8,384,0,1.25,17229159709,,
"Plantronics, Inc. (Plantronics Product)",92763-01,SSP 2763-01Desktop MicrophoneCarbonw/PTT (Radio Key),92763-01,284.01,478,0,0,,,
"Plantronics, Inc. (Plantronics Product)",92765-01,SSP2765-01 Monitor Receiver for Monaural NC Supraplus Headsets for Simultaneous Telephone and Computer Applications,92765-01,90.31,152,0,0,,,
"Plantronics, Inc. (Plantronics Product)",92803-01,SSP 2803-01 Training Adapter/Splitterfor use with 2 SHS 1890in. General Trades**NC-NR**,92803-01,414.74,698,1,1.4,17229156647,,
"Plantronics, Inc. (Plantronics Product)",92825-02,SSP 2825-02 (16 WEEK LEAD TIME)Training adapterw/mounting platew/o AC & Inerface Cable (NAVY),92825-02,445.64,750,0,0,,,
"Plantronics, Inc. (Plantronics Product)",92827-11,SSP 2827-11USB ADAPTERNO SERIAL NUMBERMS3476W10-6P (NAVY)**NC-NR**,92827-11,267.38,450,0,0,17229165281,,
"Plantronics, Inc. (Plantronics Product)",92900-01,CA12CD-S (Remote and Base units from the old CA12CD will not pair with those from the CA12CD-S)USAUPCS**NC-NR**,92900-01,350.56,590,721,1.2,17229147249,,
"Plantronics, Inc. (Plantronics Product)",92912-01,SHS 2912-01CA12CD-SLEMO FFP.2S.310,92912-01,445.64,750,0,1.15,17229147379,,
"Plantronics, Inc. (Plantronics Product)",92916-11,SHS 2916-11 CA12CD-S Bundle w/USB AdapterEnumarets w/o Serial Number**NC-NR**,92916-11,415.93,700,0,1.7,17229159716,,
ClearOne,930-154-002,Interact AT - OC Group Conferencing Solution,930-154-002,2246.9,3375,0,36.3,671010540024,,
ClearOne,930-154-003,Interact AT- Skype Bundle - Interact AT Solution,930-154-003,2246.9,3375,0,0,,,
ClearOne,930-154-100,Interact AT Bundle A (Includes Interact AT2-Interact MicInteract Dialer (Wired) & Bose Wall Mount Speakers),930-154-100,1997.25,3000,0,29.6,671010541007,,
ClearOne,930-154-101,Interact AT Bundle C,930-154-101,2263.54,3400,0,35.3,671010541014,,
ClearOne,930-154-102,Interact AT Bundle E (Includes Interact AT2-Interact MicInteract Dialer (Wired) & Bose Ceiling Mount Speakers),930-154-102,1997.25,3000,0,36.75,671010541021,,
ClearOne,930-154-103,Interact AT Bundle G - Full solution includes an Interact AT mixertwo units of Interact Mican Interact Dialer-W (wireless)an Interact COM-W (wireless) and an Interact Ceiling Speaker Kit.,930-154-103,2263.54,3400,0,41.5,671010541038,,
ClearOne,930-154-2302,Full solution includes an Interact AT mixerthree units of Interact Micand an Interact Ceiling Speaker Kit,930-154-2302,1933.91,2762,0,0,,,
ClearOne,930-154-300,Interact AT Bundle B (Includes Interact AT3-Interact MicInteract Dialer (Wired) & Bose Wall Mount Speakers),930-154-300,2163.68,3250,0,30.5,671010543001,,
ClearOne,930-154-301,Interact AT Bundle D,930-154-301,2429.98,3650,0,35.85,671010543018,,
ClearOne,930-154-302,Interact AT Bundle F (Includes Interact AT3-Interact MicInteract Dialer (Wired) & Bose Wall Mount Speakers),930-154-302,2163.68,3250,0,38.2,671010543032,,
ClearOne,930-154-500,Interact AT Bundle I (Includes Interact AT2-Interact Mic EXInteract Dialer (Wired)),930-154-500,2130.39,3200,0,16.75,671010545005,,
ClearOne,930-154-501,Interact AT Bundle K,930-154-501,2396.69,3600,0,18.6,671010545012,,
ClearOne,930-154-700,Interact AT Bundle J (Includes Interact AT3-Interact Mic EXInteract Dialer (Wired)),930-154-700,2363.41,3550,0,18.65,671010547009,,
ClearOne,930-154-701,INTERACT AT Bundle L (Includes INTERACT AT3- INTERACT Mic EXINTERACT Dialer-W (Wireless) & INTERACT COM-W (Wireless)) **special Pricing***,930-154-701,2629.71,3950,0,20.9,671010547016,,
ClearOne,930-3001-900,Collaborate Pro 900 With White Beamforming Mic Array Bundle,930-3001-900,7988.31,11999,0,64.25,671010008296,<p>COLLABORATE Pro 900 includes:</p> <li>COLLABORATE 600 codec with 4-way SIP/H.323 video conferencing</li> <li>Spontania Room (25 participants) license for 1 yearSpontania Gateway for 1 year</li> <li>4 User Wireless presentation</li> <li>Dual DisplayCapture and Recording included</li> <li>Streaming and Distribution included</li> <li>UNITE PTZ camera - 12x optical zoom</li> <li>Converge Pro 840T Mixer</li> <li>ClearOne Beamforming Microphone Array (white) with PoE</li> <li>Two Year Warranty included; Maintenance Fees not required</li>,
ClearOne,930-6200-103-W-A,Ceiling Mic Array Analog-X 1 Array (3 Channels)White color unit. Bundle includes Qty 1 White color Mic CapsuleQty 1 Analog Junction BoxQty 1 Analog Interface Box,930-6200-103-W-A,648.44,974,0,4,,,
ClearOne,930-6200-206-W-A,Ceiling Mic Array Analog-X 2 Arrays (6 Channels)White color units. Bundle includes Qty 2 White color Mic CapsulesQty 2 Analog Junction BoxesQty 1 Analog Interface Box,930-6200-206-W-A,1161.07,1744,0,4,,,
ClearOne,930-6200-206-W-D,Ceiling Mic Array Dante 2 Arrays (6 Channels)White color units. Bundle includes Qty 2 White color Mic CapsulesQty 2 Dante Junction BoxesQty 1 Dante Interface Box,930-6200-206-W-D,1397.41,2099,0,7.1,671010011982,,
ClearOne,930-6200-309-W-A,Ceiling Mic Array Analog-X 3 Arrays (9 Channels)White color units. Bundle includes Qty 3 White color Mic CapsulesQty 3 Analog Junction BoxesQty 1 Analog Interface Box,930-6200-309-W-A,1660.38,2494,0,4,,,
ClearOne,930-6200-412-W-A,Ceiling Mic Array Analog-X 4 Arrays (12 Channels)White color units. Bundle includes Qty 4 White color Mic CapsulesQty 4 Analog Junction BoxesQty 1 Analog Interface Box,930-6200-412-W-A,2149.7,3229,0,4,,,
Clarity Products LLC,95628-001,Sempre Solo Personal Listener,95628-001,100,139.95,0,1.25,,,
Clarity Products LLC,95657-001,WakeAssure Jolt Vibrating Bedshaker Alarm Clock,95657-001,32.93,44.95,0,0.5,,,
ClearOne,ASY-0258-002,Charging Unit w/ Cable Retainer for Max Wireless US (Alternate),ASY-0258-002,17.44,20,0,0.5,,,
Cortelco,C10-ITT,Expansion Module,C10-ITT,37.08,37.08,0,1.35,,,
Cortelco,C56P,Entry Level (2 SIP) 4 DSS with Display Phone,C56P,39.66,39.66,0,2.18258,,,
Cortelco,C58P,Entry Level IP PhoneBlack,C58P,49.44,49.44,0,1.95,,,
Clarity Products LLC,53704-000,(53704-000) DECT 6.0 Amplified/Low Vision Cordless Phone with CID Display,D704,56.04,99.95,4,1.3,17229134867,,
ClearOne,DSA-CABLES-50-P,RG58 Plenum Cables w/ TNC Male Connectors-50-Ft1each,DSA-CABLES-50-P,45.51,61,0,0.55,,,
Engenius,DURAFON1X,DuraFon 1X System,DURAFON1X,644.09,679.99,17,4.75,655216002364,The DuraFon 1X provides the longest range of ANY cordless phonewith up to 12 floors in building penetration250 000 square feet of warehouse coverageor up to 3 000 acres of range on a farm or ranch. The DuraFon 1X can also be used as a 2-way radio with handset-to-handset intercom use and broadcast capability to an entire group or one individual in the network.Up to:12 floors in building250 000 sq. ft. in warehouse or retail store3 000 acres on a farm or ranchSingle Line (1-ports / line per base unit)Multiple handsets (up to 9 per base unit)Each handset can work with up to 4 base unitsWorks behind any analog port of a PBXphone system or analog phone lineDurableReliableEase to use6 hours talk time50 hours stand-by timeOptional external antenna for indoor use in warehouses and manufacturing plant or outdoor use on farms and car lots,679.99
Engenius,DURAFON1X-ACB,AC ADAPTER for DURAFON 1X BASE UNIT,DURAFON1X-ACB,12.2,19.99,0,1.05,655216002883,,
Engenius,DURAFON1X-BU,DuraFon 1X Base Unit,DURAFON1X-BU,365.85,399.99,5,2.95,655216002906,One DuraFon1X Base UnitAC chargerOptimal coverage and low profile antennas,
Engenius,DURAFON1X-HC,DuraFon 1X Handset,DURAFON1X-HC,364.63,379.99,18,1.6,655216002371,DuraFon 1X base unit for replacement or expansion of the DuraFon 1X system. Expansion base units can be used to extend the coverage range or add additional lines to your DuraFon system. Each additional line requires its own dedicated base unit.,
